,Unnamed: 0,img_pair,question,img1,img2,answer,survey,observer,is_redundant,img1_fname,img2_fname,answer_fname,network,dataset
171,171,s41-q983-im111-im151-impicker,983,111,151,151,41,3,False,001202-laddernet-chase.png,001202-unet-chase.png,001202-unet-chase.png,unet,chase
172,172,s41-q977-im45-im151-impicker,977,45,151,45,41,3,False,001202-vgan-chase.png,001202-unet-chase.png,001202-vgan-chase.png,vgan,chase
173,173,s41-q995-im165-im223-impicker,995,165,223,165,41,3,False,001202-iternet-chase.png,001202-vesselunet-chase.png,001202-iternet-chase.png,iternet,chase
174,174,s41-q981-im151-im165-impicker,981,151,165,165,41,3,False,001202-unet-chase.png,001202-iternet-chase.png,001202-iternet-chase.png,iternet,chase
175,175,s41-q979-im213-im223-impicker,979,213,223,223,41,3,False,001202-eswanet-chase.png,001202-vesselunet-chase.png,001202-vesselunet-chase.png,vesselunet,chase
176,176,s41-q1001-im45-im213-impicker,1001,45,213,213,41,3,False,001202-vgan-chase.png,001202-eswanet-chase.png,001202-eswanet-chase.png,eswanet,chase
177,177,s41-q998-im37-im223-impicker,998,37,223,223,41,3,False,001202-iternet_uni-chase.png,001202-vesselunet-chase.png,001202-vesselunet-chase.png,vesselunet,chase
178,178,s41-q988-im37-im151-impicker,988,37,151,151,41,3,False,001202-iternet_uni-chase.png,001202-unet-chase.png,001202-unet-chase.png,unet,chase
179,179,s41-q999-im53-im111-impicker,999,53,111,53,41,3,False,001202-saunet-chase.png,001202-laddernet-chase.png,001202-saunet-chase.png,saunet,chase
180,180,s41-q1008-im37-im45-impicker,1008,37,45,45,41,3,False,001202-iternet_uni-chase.png,001202-vgan-chase.png,001202-vgan-chase.png,vgan,chase
181,181,s41-q978-im45-im151-impicker,978,45,151,45,41,3,True,001202-vgan-chase.png,001202-unet-chase.png,001202-vgan-chase.png,vgan,chase
182,182,s41-q970-im151-im223-impicker,970,151,223,151,41,3,False,001202-unet-chase.png,001202-vesselunet-chase.png,001202-unet-chase.png,unet,chase
183,183,s41-q967-im165-im213-impicker,967,165,213,165,41,3,False,001202-iternet-chase.png,001202-eswanet-chase.png,001202-iternet-chase.png,iternet,chase
184,184,s41-q1003-im213-im223-impicker,1003,213,223,223,41,3,True,001202-eswanet-chase.png,001202-vesselunet-chase.png,001202-vesselunet-chase.png,vesselunet,chase
185,185,s41-q971-im37-im111-impicker,971,37,111,111,41,3,False,001202-iternet_uni-chase.png,001202-laddernet-chase.png,001202-laddernet-chase.png,laddernet,chase
186,186,s41-q1005-im151-im165-impicker,1005,151,165,151,41,3,True,001202-unet-chase.png,001202-iternet-chase.png,001202-unet-chase.png,unet,chase
187,187,s41-q997-im151-im213-impicker,997,151,213,151,41,3,False,001202-unet-chase.png,001202-eswanet-chase.png,001202-unet-chase.png,unet,chase
188,188,s41-q1000-im53-im223-impicker,1000,53,223,53,41,3,False,001202-saunet-chase.png,001202-vesselunet-chase.png,001202-saunet-chase.png,saunet,chase
189,189,s41-q974-im45-im223-impicker,974,45,223,45,41,3,False,001202-vgan-chase.png,001202-vesselunet-chase.png,001202-vgan-chase.png,vgan,chase
190,190,s41-q969-im53-im213-impicker,969,53,213,53,41,3,False,001202-saunet-chase.png,001202-eswanet-chase.png,001202-saunet-chase.png,saunet,chase
191,191,s41-q1004-im37-im53-impicker,1004,37,53,53,41,3,True,001202-iternet_uni-chase.png,001202-saunet-chase.png,001202-saunet-chase.png,saunet,chase
192,192,s41-q991-im151-im223-impicker,991,151,223,151,41,3,True,001202-unet-chase.png,001202-vesselunet-chase.png,001202-unet-chase.png,unet,chase
193,193,s41-q1002-im111-im165-impicker,1002,111,165,165,41,3,False,001202-laddernet-chase.png,001202-iternet-chase.png,001202-iternet-chase.png,iternet,chase
194,194,s41-q990-im53-im151-impicker,990,53,151,53,41,3,False,001202-saunet-chase.png,001202-unet-chase.png,001202-saunet-chase.png,saunet,chase
195,195,s41-q994-im45-im165-impicker,994,45,165,45,41,3,False,001202-vgan-chase.png,001202-iternet-chase.png,001202-vgan-chase.png,vgan,chase
196,196,s41-q973-im53-im111-impicker,973,53,111,53,41,3,True,001202-saunet-chase.png,001202-laddernet-chase.png,001202-saunet-chase.png,saunet,chase
197,197,s41-q993-im111-im223-impicker,993,111,223,111,41,3,False,001202-laddernet-chase.png,001202-vesselunet-chase.png,001202-laddernet-chase.png,laddernet,chase
198,198,s41-q972-im45-im223-impicker,972,45,223,45,41,3,True,001202-vgan-chase.png,001202-vesselunet-chase.png,001202-vgan-chase.png,vgan,chase
199,199,s41-q984-im111-im213-impicker,984,111,213,213,41,3,True,001202-laddernet-chase.png,001202-eswanet-chase.png,001202-eswanet-chase.png,eswanet,chase
200,200,s41-q1007-im37-im165-impicker,1007,37,165,165,41,3,False,001202-iternet_uni-chase.png,001202-iternet-chase.png,001202-iternet-chase.png,iternet,chase
201,201,s41-q996-im111-im165-impicker,996,111,165,165,41,3,True,001202-laddernet-chase.png,001202-iternet-chase.png,001202-iternet-chase.png,iternet,chase
202,202,s41-q987-im53-im165-impicker,987,53,165,53,41,3,False,001202-saunet-chase.png,001202-iternet-chase.png,001202-saunet-chase.png,saunet,chase
203,203,s41-q980-im53-im213-impicker,980,53,213,213,41,3,True,001202-saunet-chase.png,001202-eswanet-chase.png,001202-eswanet-chase.png,eswanet,chase
204,204,s41-q976-im53-im223-impicker,976,53,223,53,41,3,True,001202-saunet-chase.png,001202-vesselunet-chase.png,001202-saunet-chase.png,saunet,chase
205,205,s41-q992-im37-im213-impicker,992,37,213,213,41,3,False,001202-iternet_uni-chase.png,001202-eswanet-chase.png,001202-eswanet-chase.png,eswanet,chase
206,206,s41-q1006-im37-im213-impicker,1006,37,213,213,41,3,True,001202-iternet_uni-chase.png,001202-eswanet-chase.png,001202-eswanet-chase.png,eswanet,chase
207,207,s41-q975-im37-im165-impicker,975,37,165,165,41,3,True,001202-iternet_uni-chase.png,001202-iternet-chase.png,001202-iternet-chase.png,iternet,chase
208,208,s41-q968-im53-im151-impicker,968,53,151,151,41,3,True,001202-saunet-chase.png,001202-unet-chase.png,001202-unet-chase.png,unet,chase
209,209,s41-q989-im45-im53-impicker,989,45,53,53,41,3,False,001202-vgan-chase.png,001202-saunet-chase.png,001202-saunet-chase.png,saunet,chase
210,210,s45-q1135-im380-im490-impicker,1135,380,490,380,45,6,False,000819-vgan-drive.png,000819-iternet_uni-drive.png,000819-vgan-drive.png,vgan,drive
211,211,s45-q1145-im384-im535-impicker,1145,384,535,384,45,6,False,000819-laddernet-drive.png,000819-unet-drive.png,000819-laddernet-drive.png,laddernet,drive
212,212,s45-q1158-im384-im491-impicker,1158,384,491,384,45,6,False,000819-laddernet-drive.png,000819-vesselunet-drive.png,000819-laddernet-drive.png,laddernet,drive
213,213,s45-q1175-im352-im380-impicker,1175,352,380,352,45,6,False,000819-saunet-drive.png,000819-vgan-drive.png,000819-saunet-drive.png,saunet,drive
214,214,s45-q1148-im349-im531-impicker,1148,349,531,349,45,6,False,000819-eswanet-drive.png,000819-iternet-drive.png,000819-eswanet-drive.png,eswanet,drive
215,215,s45-q1164-im349-im491-impicker,1164,349,491,349,45,6,False,000819-eswanet-drive.png,000819-vesselunet-drive.png,000819-eswanet-drive.png,eswanet,drive
216,216,s45-q1163-im352-im491-impicker,1163,352,491,352,45,6,False,000819-saunet-drive.png,000819-vesselunet-drive.png,000819-saunet-drive.png,saunet,drive
217,217,s45-q1160-im380-im491-impicker,1160,380,491,380,45,6,False,000819-vgan-drive.png,000819-vesselunet-drive.png,000819-vgan-drive.png,vgan,drive
218,218,s45-q1136-im380-im531-impicker,1136,380,531,380,45,6,False,000819-vgan-drive.png,000819-iternet-drive.png,000819-vgan-drive.png,vgan,drive
219,219,s45-q1141-im349-im384-impicker,1141,349,384,349,45,6,False,000819-eswanet-drive.png,000819-laddernet-drive.png,000819-eswanet-drive.png,eswanet,drive
220,220,s45-q1149-im349-im380-impicker,1149,349,380,349,45,6,False,000819-eswanet-drive.png,000819-vgan-drive.png,000819-eswanet-drive.png,eswanet,drive
221,221,s45-q1154-im380-im384-impicker,1154,380,384,380,45,6,False,000819-vgan-drive.png,000819-laddernet-drive.png,000819-vgan-drive.png,vgan,drive
222,222,s45-q1166-im352-im380-impicker,1166,352,380,380,45,6,True,000819-saunet-drive.png,000819-vgan-drive.png,000819-vgan-drive.png,vgan,drive
223,223,s45-q1151-im349-im490-impicker,1151,349,490,490,45,6,False,000819-eswanet-drive.png,000819-iternet_uni-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
224,224,s45-q1174-im490-im491-impicker,1174,490,491,490,45,6,False,000819-iternet_uni-drive.png,000819-vesselunet-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
225,225,s45-q1147-im349-im491-impicker,1147,349,491,349,45,6,True,000819-eswanet-drive.png,000819-vesselunet-drive.png,000819-eswanet-drive.png,eswanet,drive
226,226,s45-q1144-im384-im490-impicker,1144,384,490,384,45,6,False,000819-laddernet-drive.png,000819-iternet_uni-drive.png,000819-laddernet-drive.png,laddernet,drive
227,227,s45-q1169-im490-im491-impicker,1169,490,491,490,45,6,True,000819-iternet_uni-drive.png,000819-vesselunet-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
228,228,s45-q1162-im491-im535-impicker,1162,491,535,535,45,6,False,000819-vesselunet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
229,229,s45-q1143-im490-im535-impicker,1143,490,535,490,45,6,False,000819-iternet_uni-drive.png,000819-unet-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
230,230,s45-q1157-im352-im490-impicker,1157,352,490,490,45,6,False,000819-saunet-drive.png,000819-iternet_uni-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
231,231,s45-q1150-im531-im535-impicker,1150,531,535,531,45,6,False,000819-iternet-drive.png,000819-unet-drive.png,000819-iternet-drive.png,iternet,drive
232,232,s45-q1153-im490-im531-impicker,1153,490,531,490,45,6,False,000819-iternet_uni-drive.png,000819-iternet-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
233,233,s45-q1176-im380-im535-impicker,1176,380,535,380,45,6,False,000819-vgan-drive.png,000819-unet-drive.png,000819-vgan-drive.png,vgan,drive
234,234,s45-q1159-im349-im535-impicker,1159,349,535,349,45,6,False,000819-eswanet-drive.png,000819-unet-drive.png,000819-eswanet-drive.png,eswanet,drive
235,235,s45-q1161-im380-im535-impicker,1161,380,535,380,45,6,True,000819-vgan-drive.png,000819-unet-drive.png,000819-vgan-drive.png,vgan,drive
236,236,s45-q1167-im352-im531-impicker,1167,352,531,531,45,6,False,000819-saunet-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
237,237,s45-q1170-im491-im531-impicker,1170,491,531,531,45,6,False,000819-vesselunet-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
238,238,s45-q1139-im380-im490-impicker,1139,380,490,380,45,6,True,000819-vgan-drive.png,000819-iternet_uni-drive.png,000819-vgan-drive.png,vgan,drive
239,239,s45-q1138-im384-im490-impicker,1138,384,490,490,45,6,True,000819-laddernet-drive.png,000819-iternet_uni-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
240,240,s45-q1156-im349-im490-impicker,1156,349,490,349,45,6,True,000819-eswanet-drive.png,000819-iternet_uni-drive.png,000819-eswanet-drive.png,eswanet,drive
241,241,s45-q1137-im384-im535-impicker,1137,384,535,384,45,6,True,000819-laddernet-drive.png,000819-unet-drive.png,000819-laddernet-drive.png,laddernet,drive
242,242,s45-q1172-im349-im535-impicker,1172,349,535,349,45,6,True,000819-eswanet-drive.png,000819-unet-drive.png,000819-eswanet-drive.png,eswanet,drive
243,243,s45-q1152-im349-im352-impicker,1152,349,352,349,45,6,False,000819-eswanet-drive.png,000819-saunet-drive.png,000819-eswanet-drive.png,eswanet,drive
244,244,s45-q1168-im352-im535-impicker,1168,352,535,535,45,6,False,000819-saunet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
245,245,s45-q1142-im384-im531-impicker,1142,384,531,531,45,6,False,000819-laddernet-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
246,246,s45-q1165-im352-im491-impicker,1165,352,491,352,45,6,True,000819-saunet-drive.png,000819-vesselunet-drive.png,000819-saunet-drive.png,saunet,drive
247,247,s45-q1155-im352-im531-impicker,1155,352,531,531,45,6,True,000819-saunet-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
248,248,s45-q1173-im384-im491-impicker,1173,384,491,384,45,6,True,000819-laddernet-drive.png,000819-vesselunet-drive.png,000819-laddernet-drive.png,laddernet,drive
249,249,s45-q1146-im352-im384-impicker,1146,352,384,384,45,6,False,000819-saunet-drive.png,000819-laddernet-drive.png,000819-laddernet-drive.png,laddernet,drive
250,250,s45-q1171-im352-im535-impicker,1171,352,535,352,45,6,True,000819-saunet-drive.png,000819-unet-drive.png,000819-saunet-drive.png,saunet,drive
251,251,s45-q1140-im491-im535-impicker,1140,491,535,535,45,6,True,000819-vesselunet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
252,252,s45-q1135-im380-im490-impicker,1135,380,490,490,45,4,False,000819-vgan-drive.png,000819-iternet_uni-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
253,253,s45-q1145-im384-im535-impicker,1145,384,535,535,45,4,False,000819-laddernet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
254,254,s45-q1158-im384-im491-impicker,1158,384,491,491,45,4,False,000819-laddernet-drive.png,000819-vesselunet-drive.png,000819-vesselunet-drive.png,vesselunet,drive
255,255,s45-q1175-im352-im380-impicker,1175,352,380,380,45,4,False,000819-saunet-drive.png,000819-vgan-drive.png,000819-vgan-drive.png,vgan,drive
256,256,s45-q1148-im349-im531-impicker,1148,349,531,531,45,4,False,000819-eswanet-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
257,257,s45-q1164-im349-im491-impicker,1164,349,491,491,45,4,False,000819-eswanet-drive.png,000819-vesselunet-drive.png,000819-vesselunet-drive.png,vesselunet,drive
258,258,s45-q1163-im352-im491-impicker,1163,352,491,491,45,4,False,000819-saunet-drive.png,000819-vesselunet-drive.png,000819-vesselunet-drive.png,vesselunet,drive
259,259,s45-q1160-im380-im491-impicker,1160,380,491,491,45,4,False,000819-vgan-drive.png,000819-vesselunet-drive.png,000819-vesselunet-drive.png,vesselunet,drive
260,260,s45-q1136-im380-im531-impicker,1136,380,531,531,45,4,False,000819-vgan-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
261,261,s45-q1141-im349-im384-impicker,1141,349,384,384,45,4,False,000819-eswanet-drive.png,000819-laddernet-drive.png,000819-laddernet-drive.png,laddernet,drive
262,262,s45-q1149-im349-im380-impicker,1149,349,380,380,45,4,False,000819-eswanet-drive.png,000819-vgan-drive.png,000819-vgan-drive.png,vgan,drive
263,263,s45-q1154-im380-im384-impicker,1154,380,384,384,45,4,False,000819-vgan-drive.png,000819-laddernet-drive.png,000819-laddernet-drive.png,laddernet,drive
264,264,s45-q1166-im352-im380-impicker,1166,352,380,380,45,4,True,000819-saunet-drive.png,000819-vgan-drive.png,000819-vgan-drive.png,vgan,drive
265,265,s45-q1151-im349-im490-impicker,1151,349,490,490,45,4,False,000819-eswanet-drive.png,000819-iternet_uni-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
266,266,s45-q1174-im490-im491-impicker,1174,490,491,491,45,4,False,000819-iternet_uni-drive.png,000819-vesselunet-drive.png,000819-vesselunet-drive.png,vesselunet,drive
267,267,s45-q1147-im349-im491-impicker,1147,349,491,491,45,4,True,000819-eswanet-drive.png,000819-vesselunet-drive.png,000819-vesselunet-drive.png,vesselunet,drive
268,268,s45-q1144-im384-im490-impicker,1144,384,490,490,45,4,False,000819-laddernet-drive.png,000819-iternet_uni-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
269,269,s45-q1169-im490-im491-impicker,1169,490,491,491,45,4,True,000819-iternet_uni-drive.png,000819-vesselunet-drive.png,000819-vesselunet-drive.png,vesselunet,drive
270,270,s45-q1162-im491-im535-impicker,1162,491,535,535,45,4,False,000819-vesselunet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
271,271,s45-q1143-im490-im535-impicker,1143,490,535,535,45,4,False,000819-iternet_uni-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
272,272,s45-q1157-im352-im490-impicker,1157,352,490,490,45,4,False,000819-saunet-drive.png,000819-iternet_uni-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
273,273,s45-q1150-im531-im535-impicker,1150,531,535,535,45,4,False,000819-iternet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
274,274,s45-q1153-im490-im531-impicker,1153,490,531,531,45,4,False,000819-iternet_uni-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
275,275,s45-q1176-im380-im535-impicker,1176,380,535,535,45,4,False,000819-vgan-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
276,276,s45-q1159-im349-im535-impicker,1159,349,535,535,45,4,False,000819-eswanet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
277,277,s45-q1161-im380-im535-impicker,1161,380,535,535,45,4,True,000819-vgan-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
278,278,s45-q1167-im352-im531-impicker,1167,352,531,531,45,4,False,000819-saunet-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
279,279,s45-q1170-im491-im531-impicker,1170,491,531,531,45,4,False,000819-vesselunet-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
280,280,s45-q1139-im380-im490-impicker,1139,380,490,490,45,4,True,000819-vgan-drive.png,000819-iternet_uni-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
281,281,s45-q1138-im384-im490-impicker,1138,384,490,490,45,4,True,000819-laddernet-drive.png,000819-iternet_uni-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
282,282,s45-q1156-im349-im490-impicker,1156,349,490,490,45,4,True,000819-eswanet-drive.png,000819-iternet_uni-drive.png,000819-iternet_uni-drive.png,iternet_uni,drive
283,283,s45-q1137-im384-im535-impicker,1137,384,535,535,45,4,True,000819-laddernet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
284,284,s45-q1172-im349-im535-impicker,1172,349,535,535,45,4,True,000819-eswanet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
285,285,s45-q1152-im349-im352-impicker,1152,349,352,352,45,4,False,000819-eswanet-drive.png,000819-saunet-drive.png,000819-saunet-drive.png,saunet,drive
286,286,s45-q1168-im352-im535-impicker,1168,352,535,535,45,4,False,000819-saunet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
287,287,s45-q1142-im384-im531-impicker,1142,384,531,531,45,4,False,000819-laddernet-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
288,288,s45-q1165-im352-im491-impicker,1165,352,491,491,45,4,True,000819-saunet-drive.png,000819-vesselunet-drive.png,000819-vesselunet-drive.png,vesselunet,drive
289,289,s45-q1155-im352-im531-impicker,1155,352,531,531,45,4,True,000819-saunet-drive.png,000819-iternet-drive.png,000819-iternet-drive.png,iternet,drive
290,290,s45-q1173-im384-im491-impicker,1173,384,491,491,45,4,True,000819-laddernet-drive.png,000819-vesselunet-drive.png,000819-vesselunet-drive.png,vesselunet,drive
291,291,s45-q1146-im352-im384-impicker,1146,352,384,384,45,4,False,000819-saunet-drive.png,000819-laddernet-drive.png,000819-laddernet-drive.png,laddernet,drive
292,292,s45-q1171-im352-im535-impicker,1171,352,535,535,45,4,True,000819-saunet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
293,293,s45-q1140-im491-im535-impicker,1140,491,535,535,45,4,True,000819-vesselunet-drive.png,000819-unet-drive.png,000819-unet-drive.png,unet,drive
